"","Scenario","Location","Vegetation","Year","Decade","Avg"
"457","SRES B1","Alaska","White Spruce",2097,2090,217889
"458","SRES B1","Alaska","White Spruce",2098,2090,219367
"459","SRES B1","Alaska","White Spruce",2099,2090,218326
"460","SRES B1","Alaska","White Spruce",2100,2100,218456
"461","SRES B1","Arctic","Black Spruce",2009,2000,6138
"462","SRES B1","Arctic","Black Spruce",2010,2010,6143
"463","SRES B1","Arctic","Black Spruce",2011,2010,6091
"464","SRES B1","Arctic","Black Spruce",2012,2010,6098
"465","SRES B1","Arctic","Black Spruce",2013,2010,6101
"466","SRES B1","Arctic","Black Spruce",2014,2010,6099
"467","SRES B1","Arctic","Black Spruce",2015,2010,6089
"468","SRES B1","Arctic","Black Spruce",2016,2010,5986
"469","SRES B1","Arctic","Black Spruce",2017,2010,5965
"470","SRES B1","Arctic","Black Spruce",2018,2010,5950
"471","SRES B1","Arctic","Black Spruce",2019,2010,5862
"472","SRES B1","Arctic","Black Spruce",2020,2020,5854
"473","SRES B1","Arctic","Black Spruce",2021,2020,5871
"474","SRES B1","Arctic","Black Spruce",2022,2020,5858
"475","SRES B1","Arctic","Black Spruce",2023,2020,5851
"476","SRES B1","Arctic","Black Spruce",2024,2020,5862
"477","SRES B1","Arctic","Black Spruce",2025,2020,5853
"478","SRES B1","Arctic","Black Spruce",2026,2020,5847
"479","SRES B1","Arctic","Black Spruce",2027,2020,5839
"480","SRES B1","Arctic","Black Spruce",2028,2020,5838
"481","SRES B1","Arctic","Black Spruce",2029,2020,5830
"482","SRES B1","Arctic","Black Spruce",2030,2030,5818
"483","SRES B1","Arctic","Black Spruce",2031,2030,5828
"484","SRES B1","Arctic","Black Spruce",2032,2030,5819
"485","SRES B1","Arctic","Black Spruce",2033,2030,5811
"486","SRES B1","Arctic","Black Spruce",2034,2030,5803
"487","SRES B1","Arctic","Black Spruce",2035,2030,5798
"488","SRES B1","Arctic","Black Spruce",2036,2030,5799
"489","SRES B1","Arctic","Black Spruce",2037,2030,5795
"490","SRES B1","Arctic","Black Spruce",2038,2030,5797
"491","SRES B1","Arctic","Black Spruce",2039,2030,5783
"492","SRES B1","Arctic","Black Spruce",2040,2040,5791
"493","SRES B1","Arctic","Black Spruce",2041,2040,5779
"494","SRES B1","Arctic","Black Spruce",2042,2040,5779
"495","SRES B1","Arctic","Black Spruce",2043,2040,5783
"496","SRES B1","Arctic","Black Spruce",2044,2040,5775
"497","SRES B1","Arctic","Black Spruce",2045,2040,5778
"498","SRES B1","Arctic","Black Spruce",2046,2040,5783
"499","SRES B1","Arctic","Black Spruce",2047,2040,5789
"500","SRES B1","Arctic","Black Spruce",2048,2040,5781
"501","SRES B1","Arctic","Black Spruce",2049,2040,5731
"502","SRES B1","Arctic","Black Spruce",2050,2050,5739
"503","SRES B1","Arctic","Black Spruce",2051,2050,5743
"504","SRES B1","Arctic","Black Spruce",2052,2050,5739
"505","SRES B1","Arctic","Black Spruce",2053,2050,5720
"506","SRES B1","Arctic","Black Spruce",2054,2050,5721
"507","SRES B1","Arctic","Black Spruce",2055,2050,5728
"508","SRES B1","Arctic","Black Spruce",2056,2050,5713
"509","SRES B1","Arctic","Black Spruce",2057,2050,5712
"510","SRES B1","Arctic","Black Spruce",2058,2050,5712
"511","SRES B1","Arctic","Black Spruce",2059,2050,5681
"512","SRES B1","Arctic","Black Spruce",2060,2060,5690
"513","SRES B1","Arctic","Black Spruce",2061,2060,5695
"514","SRES B1","Arctic","Black Spruce",2062,2060,5697
"515","SRES B1","Arctic","Black Spruce",2063,2060,5676
"516","SRES B1","Arctic","Black Spruce",2064,2060,5682
"517","SRES B1","Arctic","Black Spruce",2065,2060,5691
"518","SRES B1","Arctic","Black Spruce",2066,2060,5680
"519","SRES B1","Arctic","Black Spruce",2067,2060,5684
"520","SRES B1","Arctic","Black Spruce",2068,2060,5676
"521","SRES B1","Arctic","Black Spruce",2069,2060,5648
"522","SRES B1","Arctic","Black Spruce",2070,2070,5638
"523","SRES B1","Arctic","Black Spruce",2071,2070,5635
"524","SRES B1","Arctic","Black Spruce",2072,2070,5644
"525","SRES B1","Arctic","Black Spruce",2073,2070,5632
"526","SRES B1","Arctic","Black Spruce",2074,2070,5622
"527","SRES B1","Arctic","Black Spruce",2075,2070,5586
"528","SRES B1","Arctic","Black Spruce",2076,2070,5579
"529","SRES B1","Arctic","Black Spruce",2077,2070,5559
"530","SRES B1","Arctic","Black Spruce",2078,2070,5555
"531","SRES B1","Arctic","Black Spruce",2079,2070,5554
"532","SRES B1","Arctic","Black Spruce",2080,2080,5577
"533","SRES B1","Arctic","Black Spruce",2081,2080,5577
"534","SRES B1","Arctic","Black Spruce",2082,2080,5586
"535","SRES B1","Arctic","Black Spruce",2083,2080,5595
"536","SRES B1","Arctic","Black Spruce",2084,2080,5539
"537","SRES B1","Arctic","Black Spruce",2085,2080,5546
"538","SRES B1","Arctic","Black Spruce",2086,2080,5559
"539","SRES B1","Arctic","Black Spruce",2087,2080,5572
"540","SRES B1","Arctic","Black Spruce",2088,2080,5578
"541","SRES B1","Arctic","Black Spruce",2089,2080,5580
"542","SRES B1","Arctic","Black Spruce",2090,2090,5588
"543","SRES B1","Arctic","Black Spruce",2091,2090,5599
"544","SRES B1","Arctic","Black Spruce",2092,2090,5613
"545","SRES B1","Arctic","Black Spruce",2093,2090,5551
"546","SRES B1","Arctic","Black Spruce",2094,2090,5556
"547","SRES B1","Arctic","Black Spruce",2095,2090,5565
"548","SRES B1","Arctic","Black Spruce",2096,2090,5558
"549","SRES B1","Arctic","Black Spruce",2097,2090,5578
"550","SRES B1","Arctic","Black Spruce",2098,2090,5591
"551","SRES B1","Arctic","Black Spruce",2099,2090,5596
"552","SRES B1","Arctic","Black Spruce",2100,2100,5604
"553","SRES B1","Arctic","Deciduous",2009,2000,1752
"554","SRES B1","Arctic","Deciduous",2010,2010,1750
"555","SRES B1","Arctic","Deciduous",2011,2010,1852
"556","SRES B1","Arctic","Deciduous",2012,2010,1828
"557","SRES B1","Arctic","Deciduous",2013,2010,1849
"558","SRES B1","Arctic","Deciduous",2014,2010,1845
"559","SRES B1","Arctic","Deciduous",2015,2010,1861
"560","SRES B1","Arctic","Deciduous",2016,2010,2074
"561","SRES B1","Arctic","Deciduous",2017,2010,2140
"562","SRES B1","Arctic","Deciduous",2018,2010,2120
"563","SRES B1","Arctic","Deciduous",2019,2010,2327
"564","SRES B1","Arctic","Deciduous",2020,2020,2337
"565","SRES B1","Arctic","Deciduous",2021,2020,2326
"566","SRES B1","Arctic","Deciduous",2022,2020,2346
"567","SRES B1","Arctic","Deciduous",2023,2020,2365
"568","SRES B1","Arctic","Deciduous",2024,2020,2344
"569","SRES B1","Arctic","Deciduous",2025,2020,2342
"570","SRES B1","Arctic","Deciduous",2026,2020,2372
"571","SRES B1","Arctic","Deciduous",2027,2020,2377
"572","SRES B1","Arctic","Deciduous",2028,2020,2394
"573","SRES B1","Arctic","Deciduous",2029,2020,2401
"574","SRES B1","Arctic","Deciduous",2030,2030,2416
"575","SRES B1","Arctic","Deciduous",2031,2030,2384
"576","SRES B1","Arctic","Deciduous",2032,2030,2447
"577","SRES B1","Arctic","Deciduous",2033,2030,2466
"578","SRES B1","Arctic","Deciduous",2034,2030,2485
"579","SRES B1","Arctic","Deciduous",2035,2030,2463
"580","SRES B1","Arctic","Deciduous",2036,2030,2465
"581","SRES B1","Arctic","Deciduous",2037,2030,2471
"582","SRES B1","Arctic","Deciduous",2038,2030,2464
"583","SRES B1","Arctic","Deciduous",2039,2030,2508
"584","SRES B1","Arctic","Deciduous",2040,2040,2521
"585","SRES B1","Arctic","Deciduous",2041,2040,2486
"586","SRES B1","Arctic","Deciduous",2042,2040,2537
"587","SRES B1","Arctic","Deciduous",2043,2040,2518
"588","SRES B1","Arctic","Deciduous",2044,2040,2510
"589","SRES B1","Arctic","Deciduous",2045,2040,2525
"590","SRES B1","Arctic","Deciduous",2046,2040,2528
"591","SRES B1","Arctic","Deciduous",2047,2040,2532
"592","SRES B1","Arctic","Deciduous",2048,2040,2540
"593","SRES B1","Arctic","Deciduous",2049,2040,2656
"594","SRES B1","Arctic","Deciduous",2050,2050,2663
"595","SRES B1","Arctic","Deciduous",2051,2050,2662
"596","SRES B1","Arctic","Deciduous",2052,2050,2660
"597","SRES B1","Arctic","Deciduous",2053,2050,2724
"598","SRES B1","Arctic","Deciduous",2054,2050,2730
"599","SRES B1","Arctic","Deciduous",2055,2050,2722
"600","SRES B1","Arctic","Deciduous",2056,2050,2761
"601","SRES B1","Arctic","Deciduous",2057,2050,2774
"602","SRES B1","Arctic","Deciduous",2058,2050,2760
"603","SRES B1","Arctic","Deciduous",2059,2050,2876
"604","SRES B1","Arctic","Deciduous",2060,2060,2862
"605","SRES B1","Arctic","Deciduous",2061,2060,2861
"606","SRES B1","Arctic","Deciduous",2062,2060,2840
"607","SRES B1","Arctic","Deciduous",2063,2060,2920
"608","SRES B1","Arctic","Deciduous",2064,2060,2896
"609","SRES B1","Arctic","Deciduous",2065,2060,2909
"610","SRES B1","Arctic","Deciduous",2066,2060,2898
"611","SRES B1","Arctic","Deciduous",2067,2060,2951
"612","SRES B1","Arctic","Deciduous",2068,2060,3015
"613","SRES B1","Arctic","Deciduous",2069,2060,3136
"614","SRES B1","Arctic","Deciduous",2070,2070,3140
"615","SRES B1","Arctic","Deciduous",2071,2070,3155
"616","SRES B1","Arctic","Deciduous",2072,2070,3172
"617","SRES B1","Arctic","Deciduous",2073,2070,3185
"618","SRES B1","Arctic","Deciduous",2074,2070,3243
"619","SRES B1","Arctic","Deciduous",2075,2070,3504
"620","SRES B1","Arctic","Deciduous",2076,2070,3487
"621","SRES B1","Arctic","Deciduous",2077,2070,3586
"622","SRES B1","Arctic","Deciduous",2078,2070,3598
"623","SRES B1","Arctic","Deciduous",2079,2070,3592
"624","SRES B1","Arctic","Deciduous",2080,2080,3550
"625","SRES B1","Arctic","Deciduous",2081,2080,3586
"626","SRES B1","Arctic","Deciduous",2082,2080,3586
"627","SRES B1","Arctic","Deciduous",2083,2080,3566
"628","SRES B1","Arctic","Deciduous",2084,2080,3828
"629","SRES B1","Arctic","Deciduous",2085,2080,3810
"630","SRES B1","Arctic","Deciduous",2086,2080,3790
"631","SRES B1","Arctic","Deciduous",2087,2080,3785
"632","SRES B1","Arctic","Deciduous",2088,2080,3751
"633","SRES B1","Arctic","Deciduous",2089,2080,3778
"634","SRES B1","Arctic","Deciduous",2090,2090,3791
"635","SRES B1","Arctic","Deciduous",2091,2090,3746
"636","SRES B1","Arctic","Deciduous",2092,2090,3741
"637","SRES B1","Arctic","Deciduous",2093,2090,4039
"638","SRES B1","Arctic","Deciduous",2094,2090,4091
"639","SRES B1","Arctic","Deciduous",2095,2090,4041
"640","SRES B1","Arctic","Deciduous",2096,2090,4069
"641","SRES B1","Arctic","Deciduous",2097,2090,4049
"642","SRES B1","Arctic","Deciduous",2098,2090,4024
"643","SRES B1","Arctic","Deciduous",2099,2090,4020
"644","SRES B1","Arctic","Deciduous",2100,2100,3984
"645","SRES B1","Arctic","Graminoid Tundra",2009,2000,116308
"646","SRES B1","Arctic","Graminoid Tundra",2010,2010,116194
"647","SRES B1","Arctic","Graminoid Tundra",2011,2010,116212
"648","SRES B1","Arctic","Graminoid Tundra",2012,2010,116086
"649","SRES B1","Arctic","Graminoid Tundra",2013,2010,116037
"650","SRES B1","Arctic","Graminoid Tundra",2014,2010,115957
"651","SRES B1","Arctic","Graminoid Tundra",2015,2010,115737
"652","SRES B1","Arctic","Graminoid Tundra",2016,2010,115691
"653","SRES B1","Arctic","Graminoid Tundra",2017,2010,115665
"654","SRES B1","Arctic","Graminoid Tundra",2018,2010,115399
"655","SRES B1","Arctic","Graminoid Tundra",2019,2010,115436
"656","SRES B1","Arctic","Graminoid Tundra",2020,2020,115427
"657","SRES B1","Arctic","Graminoid Tundra",2021,2020,115405
"658","SRES B1","Arctic","Graminoid Tundra",2022,2020,115322
"659","SRES B1","Arctic","Graminoid Tundra",2023,2020,115313
"660","SRES B1","Arctic","Graminoid Tundra",2024,2020,115316
"661","SRES B1","Arctic","Graminoid Tundra",2025,2020,115240
"662","SRES B1","Arctic","Graminoid Tundra",2026,2020,115125
"663","SRES B1","Arctic","Graminoid Tundra",2027,2020,115074
"664","SRES B1","Arctic","Graminoid Tundra",2028,2020,115033
"665","SRES B1","Arctic","Graminoid Tundra",2029,2020,114979
"666","SRES B1","Arctic","Graminoid Tundra",2030,2030,114961
"667","SRES B1","Arctic","Graminoid Tundra",2031,2030,114644
"668","SRES B1","Arctic","Graminoid Tundra",2032,2030,114521
"669","SRES B1","Arctic","Graminoid Tundra",2033,2030,114247
"670","SRES B1","Arctic","Graminoid Tundra",2034,2030,114249
"671","SRES B1","Arctic","Graminoid Tundra",2035,2030,114193
"672","SRES B1","Arctic","Graminoid Tundra",2036,2030,114186
"673","SRES B1","Arctic","Graminoid Tundra",2037,2030,113817
"674","SRES B1","Arctic","Graminoid Tundra",2038,2030,113824
"675","SRES B1","Arctic","Graminoid Tundra",2039,2030,113751
"676","SRES B1","Arctic","Graminoid Tundra",2040,2040,113723
"677","SRES B1","Arctic","Graminoid Tundra",2041,2040,113643
"678","SRES B1","Arctic","Graminoid Tundra",2042,2040,113465
"679","SRES B1","Arctic","Graminoid Tundra",2043,2040,113270
"680","SRES B1","Arctic","Graminoid Tundra",2044,2040,113138
"681","SRES B1","Arctic","Graminoid Tundra",2045,2040,113061
"682","SRES B1","Arctic","Graminoid Tundra",2046,2040,113031
"683","SRES B1","Arctic","Graminoid Tundra",2047,2040,112902
"684","SRES B1","Arctic","Graminoid Tundra",2048,2040,112756
"685","SRES B1","Arctic","Graminoid Tundra",2049,2040,112460
"686","SRES B1","Arctic","Graminoid Tundra",2050,2050,112467
"687","SRES B1","Arctic","Graminoid Tundra",2051,2050,112364
"688","SRES B1","Arctic","Graminoid Tundra",2052,2050,112190
"689","SRES B1","Arctic","Graminoid Tundra",2053,2050,112165
"690","SRES B1","Arctic","Graminoid Tundra",2054,2050,112137
"691","SRES B1","Arctic","Graminoid Tundra",2055,2050,112000
"692","SRES B1","Arctic","Graminoid Tundra",2056,2050,111842
"693","SRES B1","Arctic","Graminoid Tundra",2057,2050,111823
"694","SRES B1","Arctic","Graminoid Tundra",2058,2050,111388
"695","SRES B1","Arctic","Graminoid Tundra",2059,2050,111175
"696","SRES B1","Arctic","Graminoid Tundra",2060,2060,111119
"697","SRES B1","Arctic","Graminoid Tundra",2061,2060,111117
"698","SRES B1","Arctic","Graminoid Tundra",2062,2060,110761
"699","SRES B1","Arctic","Graminoid Tundra",2063,2060,110661
"700","SRES B1","Arctic","Graminoid Tundra",2064,2060,110538
"701","SRES B1","Arctic","Graminoid Tundra",2065,2060,110472
"702","SRES B1","Arctic","Graminoid Tundra",2066,2060,110351
"703","SRES B1","Arctic","Graminoid Tundra",2067,2060,110245
"704","SRES B1","Arctic","Graminoid Tundra",2068,2060,109732
"705","SRES B1","Arctic","Graminoid Tundra",2069,2060,109699
"706","SRES B1","Arctic","Graminoid Tundra",2070,2070,109648
"707","SRES B1","Arctic","Graminoid Tundra",2071,2070,109617
"708","SRES B1","Arctic","Graminoid Tundra",2072,2070,109533
"709","SRES B1","Arctic","Graminoid Tundra",2073,2070,109453
"710","SRES B1","Arctic","Graminoid Tundra",2074,2070,109261
"711","SRES B1","Arctic","Graminoid Tundra",2075,2070,109317
"712","SRES B1","Arctic","Graminoid Tundra",2076,2070,108827
"713","SRES B1","Arctic","Graminoid Tundra",2077,2070,108658
"714","SRES B1","Arctic","Graminoid Tundra",2078,2070,108660
"715","SRES B1","Arctic","Graminoid Tundra",2079,2070,108650
"716","SRES B1","Arctic","Graminoid Tundra",2080,2080,108584
"717","SRES B1","Arctic","Graminoid Tundra",2081,2080,108581
"718","SRES B1","Arctic","Graminoid Tundra",2082,2080,108535
"719","SRES B1","Arctic","Graminoid Tundra",2083,2080,108177
"720","SRES B1","Arctic","Graminoid Tundra",2084,2080,108198
"721","SRES B1","Arctic","Graminoid Tundra",2085,2080,108159
"722","SRES B1","Arctic","Graminoid Tundra",2086,2080,108070
"723","SRES B1","Arctic","Graminoid Tundra",2087,2080,107967
"724","SRES B1","Arctic","Graminoid Tundra",2088,2080,107879
"725","SRES B1","Arctic","Graminoid Tundra",2089,2080,107865
"726","SRES B1","Arctic","Graminoid Tundra",2090,2090,107809
"727","SRES B1","Arctic","Graminoid Tundra",2091,2090,107708
"728","SRES B1","Arctic","Graminoid Tundra",2092,2090,107579
"729","SRES B1","Arctic","Graminoid Tundra",2093,2090,107620
"730","SRES B1","Arctic","Graminoid Tundra",2094,2090,107594
"731","SRES B1","Arctic","Graminoid Tundra",2095,2090,107351
"732","SRES B1","Arctic","Graminoid Tundra",2096,2090,107251
"733","SRES B1","Arctic","Graminoid Tundra",2097,2090,107229
"734","SRES B1","Arctic","Graminoid Tundra",2098,2090,107054
"735","SRES B1","Arctic","Graminoid Tundra",2099,2090,106734
"736","SRES B1","Arctic","Graminoid Tundra",2100,2100,106622
"737","SRES B1","Arctic","Shrub Tundra",2009,2000,110822
"738","SRES B1","Arctic","Shrub Tundra",2010,2010,110919
"739","SRES B1","Arctic","Shrub Tundra",2011,2010,110886
"740","SRES B1","Arctic","Shrub Tundra",2012,2010,111008
"741","SRES B1","Arctic","Shrub Tundra",2013,2010,111046
"742","SRES B1","Arctic","Shrub Tundra",2014,2010,111095
"743","SRES B1","Arctic","Shrub Tundra",2015,2010,111308
"744","SRES B1","Arctic","Shrub Tundra",2016,2010,111336
"745","SRES B1","Arctic","Shrub Tundra",2017,2010,111337
"746","SRES B1","Arctic","Shrub Tundra",2018,2010,111592
"747","SRES B1","Arctic","Shrub Tundra",2019,2010,111552
"748","SRES B1","Arctic","Shrub Tundra",2020,2020,111542
"749","SRES B1","Arctic","Shrub Tundra",2021,2020,111550
"750","SRES B1","Arctic","Shrub Tundra",2022,2020,111596
"751","SRES B1","Arctic","Shrub Tundra",2023,2020,111569
"752","SRES B1","Arctic","Shrub Tundra",2024,2020,111569
"753","SRES B1","Arctic","Shrub Tundra",2025,2020,111598
"754","SRES B1","Arctic","Shrub Tundra",2026,2020,111673
"755","SRES B1","Arctic","Shrub Tundra",2027,2020,111687
"756","SRES B1","Arctic","Shrub Tundra",2028,2020,111669
"757","SRES B1","Arctic","Shrub Tundra",2029,2020,111614
"758","SRES B1","Arctic","Shrub Tundra",2030,2030,111546
"759","SRES B1","Arctic","Shrub Tundra",2031,2030,111788
"760","SRES B1","Arctic","Shrub Tundra",2032,2030,111777
"761","SRES B1","Arctic","Shrub Tundra",2033,2030,112024
"762","SRES B1","Arctic","Shrub Tundra",2034,2030,111990
"763","SRES B1","Arctic","Shrub Tundra",2035,2030,111942
"764","SRES B1","Arctic","Shrub Tundra",2036,2030,111949
"765","SRES B1","Arctic","Shrub Tundra",2037,2030,112241
"766","SRES B1","Arctic","Shrub Tundra",2038,2030,112227
"767","SRES B1","Arctic","Shrub Tundra",2039,2030,112271
"768","SRES B1","Arctic","Shrub Tundra",2040,2040,112196
"769","SRES B1","Arctic","Shrub Tundra",2041,2040,112183
"770","SRES B1","Arctic","Shrub Tundra",2042,2040,112312
"771","SRES B1","Arctic","Shrub Tundra",2043,2040,112426
"772","SRES B1","Arctic","Shrub Tundra",2044,2040,112440
"773","SRES B1","Arctic","Shrub Tundra",2045,2040,112343
"774","SRES B1","Arctic","Shrub Tundra",2046,2040,112218
"775","SRES B1","Arctic","Shrub Tundra",2047,2040,112123
"776","SRES B1","Arctic","Shrub Tundra",2048,2040,112051
"777","SRES B1","Arctic","Shrub Tundra",2049,2040,112157
"778","SRES B1","Arctic","Shrub Tundra",2050,2050,112152
"779","SRES B1","Arctic","Shrub Tundra",2051,2050,112146
"780","SRES B1","Arctic","Shrub Tundra",2052,2050,112103
"781","SRES B1","Arctic","Shrub Tundra",2053,2050,111978
"782","SRES B1","Arctic","Shrub Tundra",2054,2050,111828
"783","SRES B1","Arctic","Shrub Tundra",2055,2050,111723
"784","SRES B1","Arctic","Shrub Tundra",2056,2050,111695
"785","SRES B1","Arctic","Shrub Tundra",2057,2050,111644
"786","SRES B1","Arctic","Shrub Tundra",2058,2050,111846
"787","SRES B1","Arctic","Shrub Tundra",2059,2050,112042
"788","SRES B1","Arctic","Shrub Tundra",2060,2060,111906
"789","SRES B1","Arctic","Shrub Tundra",2061,2060,111917
"790","SRES B1","Arctic","Shrub Tundra",2062,2060,112151
"791","SRES B1","Arctic","Shrub Tundra",2063,2060,112055
"792","SRES B1","Arctic","Shrub Tundra",2064,2060,111950
"793","SRES B1","Arctic","Shrub Tundra",2065,2060,111784
"794","SRES B1","Arctic","Shrub Tundra",2066,2060,111798
